cosmos1qs8tnw2t8l67kycmkwwqq452el4pugvqvzerz8,32,1
cosmos1qwl879nx9t6kef4supy96gnue90n8xgx5pkcgx,68,1
cosmos1qwl879nx9t6kef4supy96gnue90n8xgx5pkcgx,196,2
cosmos16m93gjfqvnjajzrfyszml8qm92a0w67ntjhd3d,3,2
cosmos1qs8tnw2t8l67kycmkwwqq452el4pugvqvzerz8,32,2
cosmos1wp9jne5t3e4au7uqnjz273gty7qmwrjxtcw3rp,196,2
cosmos1000ya26q2clz22pt3thhp5hl0d5qy5vq2euyx5,32,2
cosmos1ec3p6a75mqwkv33zftr843xvpjw8cvvqzj8yrn,32,2
cosmos1u6ddcsjueax884l3tfrs66497c7g86skk24gr0,1,1
cosmos1jxv0u20scu6k80mu43a7kjsjpjn48psxlp7glq,196,2
cosmos14l0fp639yudfl46zauvv8rkzjgd4u0zk0fyvgr,3,2
cosmos132juzk0gdmwuxvx4phug7m3ymyatxlh9m9paea,3,2
cosmos19kwwdw0j64xhrmgkz49l0lmu5uyujjayrfzmuq,4,2
cosmos1x88j7vp2xnw3zec8ur3g4waxycyz7m0mcreeaj,1,1
cosmos1x88j7vp2xnw3zec8ur3g4waxycyz7m0mcreeaj,4,2
cosmos1ul2me6vukg2vac2p6ltxmqlaa7jywdgtz5203m,3,2
cosmos1ul2me6vukg2vac2p6ltxmqlaa7jywdgtz5203m,3,2
cosmos1vzj0lluc43k64gagvy9wsygh33dk84h07a3rsu,3,2
cosmos1emaa7mwgpnpmc7yptm728ytp9quamsvuz92x5u,1,1
cosmos1ff0dw8kzv6cdztc99nrh533hd3zfccqvsmyaru,16,2
cosmos1u6ddcsjueax884l3tfrs66497c7g86skk24gr0,3,2
cosmos1rpgtz9pskr5geavkjz02caqmeep7cwwpf29g2p,1,2
cosmos19vgwu99fdawejnedgsfx8dmxuc0z4myx4gsqvj,196,1
cosmos19vgwu99fdawejnedgsfx8dmxuc0z4myx4gsqvj,196,2
cosmos130mdu9a0etmeuw52qfxk73pn0ga6gawkryh2z6,1,3
cosmos19vgwu99fdawejnedgsfx8dmxuc0z4myx4gsqvj,196,3
cosmos1emaa7mwgpnpmc7yptm728ytp9quamsvuz92x5u,1,3
cosmos1vzj0lluc43k64gagvy9wsygh33dk84h07a3rsu,1,3
cosmos1qwl879nx9t6kef4supy96gnue90n8xgx5pkcgx,68,3
cosmos1ec3p6a75mqwkv33zftr843xvpjw8cvvqzj8yrn,32,3
cosmos15urq2dtp9qce4fyc85m6upwm9xul3049um7trd,1,3
cosmos1wp9jne5t3e4au7uqnjz273gty7qmwrjxtcw3rp,68,3
cosmos1mrnrqgl4d5hqsfdcgnjfarjnlk43rs89dskse4,1,3
cosmos19kwwdw0j64xhrmgkz49l0lmu5uyujjayrfzmuq,1,3
cosmos1fqzqejwkk898fcslw4z4eeqjzesynvrdvhqz82,1,3
cosmos1fqzqejwkk898fcslw4z4eeqjzesynvrdvhqz82,1,3
cosmos1lktjhnzkpkz3ehrg8psvmwhafg56kfss5597tg,1,3
cosmos1ttfytaf43nkytzp8hkfjfgjc693ky4t3p78l60,3,2
cosmos1ttfytaf43nkytzp8hkfjfgjc693ky4t3p78l60,1,3
cosmos1mrnrqgl4d5hqsfdcgnjfarjnlk43rs89dskse4,4,2
cosmos1ul2me6vukg2vac2p6ltxmqlaa7jywdgtz5203m,1,3
cosmos1x88j7vp2xnw3zec8ur3g4waxycyz7m0mcreeaj,1,3
cosmos132juzk0gdmwuxvx4phug7m3ymyatxlh9m9paea,1,3
cosmos1s05va5d09xlq3et8mapsesqh6r5lqy7mnr69mg,1,3
cosmos1000ya26q2clz22pt3thhp5hl0d5qy5vq2euyx5,32,3
cosmos14l0fp639yudfl46zauvv8rkzjgd4u0zk0fyvgr,1,3
cosmos1u6ddcsjueax884l3tfrs66497c7g86skk24gr0,1,3
cosmos102ruvpv2srmunfffxavttxhj9l85n8sxqkpnkh,68,3
cosmos1clpqrx8dtdw3vd9uwnsua05mlrcatjzxnm2hyp,68,3
cosmos1te8nxpc2myjfrhaty0dnzdhs4wm0f6sxed6ql6,68,3
cosmos1hzzkqn4kpqcvre5t7w66mvw5vn4yuvvqm3v3s6,32,4
cosmos1qs8tnw2t8l67kycmkwwqq452el4pugvqvzerz8,32,3
cosmos1sxx9mszve0gaedz5ld7qdkjkfv8z992xxggpx9,68,4
cosmos1ff0dw8kzv6cdztc99nrh533hd3zfccqyw0q3ap,16,3
cosmos1c5n3z6ju8e07pqmmxcn4hkqn69d8kmvq38jx2w,1,3
cosmos14az9dmutwtz4vuycvae8cs6uuuhklmcx38jxgc,68,3
cosmos14kn0kk33szpwus9nh8n87fjel8djx0y0mmswhp,3,3
cosmos1w42lm7zv55jrh5ggpecg0v643qeatfkdqf5ua6,1,3
cosmos14l0fp639yudfl46zauvv8rkzjgd4u0zk0fyvgr,1,4
cosmos14l0fp639yudfl46zauvv8rkzjgd4u0zk0fyvgr,1,5
cosmos1sxx9mszve0gaedz5ld7qdkjkfv8z992xxggpx9,68,5
cosmos1rcp29q3hpd2485pmda9lcpjr2c7l4s6xvu428q,4,5
cosmos1y9v2tfannktu9sfrwqt6p9jd80zcg4vx5rjplq,68,5
cosmos1y9v2tfannktu9sfrwqt6p9jd80zcg4vx5rjplq,68,5
cosmos14kn0kk33szpwus9nh8n87fjel8djx0y0mmswhp,4,5
cosmos1te8nxpc2myjfrhaty0dnzdhs4wm0f6sxed6ql6,68,5
cosmos130mdu9a0etmeuw52qfxk73pn0ga6gawkryh2z6,1,5
cosmos1u6ddcsjueax884l3tfrs66497c7g86skk24gr0,4,5
cosmos1wp9jne5t3e4au7uqnjz273gty7qmwrjxtcw3rp,68,5
cosmos1laqefwck8mkxt44jfn7fnpynfv9f2utyw55shy,4,5
cosmos1x88j7vp2xnw3zec8ur3g4waxycyz7m0mcreeaj,1,5
cosmos1000ya26q2clz22pt3thhp5hl0d5qy5vq2euyx5,32,5
cosmos1qs8tnw2t8l67kycmkwwqq452el4pugvqvzerz8,32,5
cosmos132juzk0gdmwuxvx4phug7m3ymyatxlh9m9paea,1,5
cosmos1ncp4h8ckha4c6lel5wktcl2gx92kwt5x8t3pc2,68,5
cosmos1ec3p6a75mqwkv33zftr843xvpjw8cvvqzj8yrn,32,5
cosmos1qs8tnw2t8l67kycmkwwqq452el4pugvqvzerz8,32,5
cosmos1ttfytaf43nkytzp8hkfjfgjc693ky4t3p78l60,1,5
cosmos1w42lm7zv55jrh5ggpecg0v643qeatfkdqf5ua6,1,5
cosmos15urq2dtp9qce4fyc85m6upwm9xul3049um7trd,1,5
cosmos1clpqrx8dtdw3vd9uwnsua05mlrcatjzxnm2hyp,68,4
cosmos1clpqrx8dtdw3vd9uwnsua05mlrcatjzxnm2hyp,68,5
cosmos1rwh0cxa72d3yle3r4l8gd7vyphrmjy2kydpnje,1,5
cosmos1s05va5d09xlq3et8mapsesqh6r5lqy7mnr69mg,1,4
cosmos1s05va5d09xlq3et8mapsesqh6r5lqy7mnr69mg,1,5
cosmos1fqzqejwkk898fcslw4z4eeqjzesynvrdvhqz82,1,4
cosmos1fqzqejwkk898fcslw4z4eeqjzesynvrdvhqz82,1,5
cosmos1ul2me6vukg2vac2p6ltxmqlaa7jywdgtz5203m,1,5
cosmos1ff0dw8kzv6cdztc99nrh533hd3zfccqyw0q3ap,16,4
cosmos1ff0dw8kzv6cdztc99nrh533hd3zfccqyw0q3ap,16,5
cosmos1ff0dw8kzv6cdztc99nrh533hd3zfccqyw0q3ap,16,5
cosmos1ff0dw8kzv6cdztc99nrh533hd3zfccqyw0q3ap,16,5
cosmos132juzk0gdmwuxvx4phug7m3ymyatxlh9m9paea,4,4
cosmos130mdu9a0etmeuw52qfxk73pn0ga6gawkryh2z6,3,4
